group_id,post_id,link_post,public_time_post,first_collect_time_post,lastest_collect_time_post,content_text_post,number_like_post,number_love_post,number_support_post,number_haha_post,number_wow_post,number_sorry_post,number_anger_post,number_share_post,number_cmt_post,number_reaction_post,place_post,hastag_post,image_link_post,image_content_post,source_crawl_post,type_source_post,user_post
664514627023376,1793094237498737,https://www.facebook.com/groups/664514627023376/permalink/1793094237498737,2020-07-27,2020-07-31,2020-07-31,"Phải mất bao nhiêu lần ghé thăm nơi này, chúng ta mới khoả lấp nỗi thèm khát về sự tự do!?,  , #, CheckinVietNam,  , #, CheckinHaGiang,  , #, Galata",562,62,8,0,1,0,0,7,37,633,,CheckinVietNam CheckinHaGiang Galata,https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/110705190_1377176939145922_5766510492268434130_o.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=O7k-xqBXnDgAX8kFL1C&_nc_ht=scontent-bos3-1.xx&oh=451b87d052bc93ad60f8fbf7befc7b77&oe=5F487DDF https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/115888323_1377177135812569_370485309892837849_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=H2qUdubquegAX8t-aNn&_nc_oc=AQlvU5ckRQx6yKrlSPUBF8jxj0l8c2H5jAYWDue1oFOsms7CWEUJwipaucI6FGRQx5g&_nc_ht=scontent-bos3-1.xx&oh=5df2c2dd906934cd8200743765528b0a&oe=5F48E433 https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/114138792_1377176965812586_2340807966934046148_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=8bnJTT9GWIgAX-FSo-4&_nc_ht=scontent-bos3-1.xx&oh=32068acae8a76cef590ce1295f5ed701&oe=5F48F843 https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/114384286_1377177092479240_6104989783713716094_o.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=rAiVqWDBb_EAX-9f8c9&_nc_ht=scontent-bos3-1.xx&oh=cbc2bd70c454f07765741827fe5c2a84&oe=5F490B30 https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/116551890_1377177042479245_5163695089985014731_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=96YMIFTxn6UAX-KZv4u&_nc_ht=scontent-bos3-1.xx&oh=bbccc6fa3a3745ae867892b7e84426a3&oe=5F4824AD," mountain, sky, outdoor, nature and water, mountain, sky, cloud, grass, plant, outdoor and nature, mountain, cloud, sky, grass, outdoor and nature, cloud, sky, mountain, nature and outdoor",FACEBOOK,SOCIAL_NETWORK,100005608861687
664514627023376,1793397054135122,https://www.facebook.com/groups/664514627023376/permalink/1793397054135122,2020-07-27,2020-07-31,2020-07-31,"Mộc châu của em, 😅, 😅, 😅,   ,  25-26/07/2020,  , #, contrecondi,  , #, checkinvietnam",151,18,3,1,1,2,0,0,32,176,,contrecondi checkinvietnam,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/115650289_612394289704651_3191662199524809690_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=XmBg79lddj0AX9He4vd&_nc_ht=scontent-amt2-1.xx&oh=bcc6ca4ff457b195ce44f97f304928fb&oe=5F479BBC https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/115731333_612396313037782_32637931883364328_o.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=7G-gqR9shYQAX-KQSWA&_nc_oc=AQnv2Ly2ay1YrkAVD009wJPd9tYuwhgDj017d6mNSliFzgJJ_ccerpIicBZ9N0eU2jE&_nc_ht=scontent-ams4-1.xx&oh=e0a58f7d8f1330aa236f4d8e35bf51d4&oe=5F4A5AB1 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/116429983_612394716371275_3727627354021762286_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=Bf_jBM7EUdIAX_5h6j-&_nc_ht=scontent-ams4-1.xx&oh=b1973e3dfefb0fdb274bb8ce5bbe5739&oe=5F49173C https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/109800990_612446716366075_263886553685897634_o.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=GMF9sSpXZC8AX_521MA&_nc_ht=scontent-ams4-1.xx&oh=057d5b06d7429b6dc913396502fbf743&oe=5F48AB4A https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/112848464_612446879699392_5860841549436976883_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=obu1skjJSxgAX_K8L2y&_nc_ht=scontent-ams4-1.xx&oh=823b0234ec6e070e025d173f53b0f7a4&oe=5F48C3B2," 1 person, outdoor, one or more people, people standing, outdoor and nature, 1 person, standing, child and outdoor, one or more people, outdoor and food",FACEBOOK,SOCIAL_NETWORK,100028022558545
664514627023376,1793348940806600,https://www.facebook.com/groups/664514627023376/permalink/1793348940806600,2020-07-27,2020-07-31,2020-07-31,"Mê mẩn cánh đồng lúa ở Tuy An,  , #, checkinvietnam",31,4,0,0,0,0,0,0,2,35,,checkinvietnam,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/116434444_3135115606595709_8252243336901693010_n.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=JTBsoHEd_qYAX8FTa_Z&_nc_ht=scontent-ams4-1.xx&oh=2f5acef4687a408e607a17fb0a32726a&oe=5F49ECA9 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/115513169_3135115826595687_827883444811193639_n.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=-i2DiS2cyAgAX9pLu1U&_nc_ht=scontent-ams4-1.xx&oh=02cab0de44c0de53192f210518b5f31c&oe=5F4A0FBF https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/114312933_3135115626595707_1422090929289709194_n.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=Bb9zZos5Y2UAX9knvQZ&_nc_ht=scontent-ams4-1.xx&oh=da3586fbb4813dc99984c2f8b087f99a&oe=5F474D92 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/112891249_3135115683262368_5277154817468889624_n.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=BGL0oujd8PMAX_qmEzw&_nc_ht=scontent-ams4-1.xx&oh=eb2b54157acf833b32e3332067748ce0&oe=5F491108 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/116453942_3135115786595691_5711435535586120916_n.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=ByBP1pYUZIkAX_6quI0&_nc_ht=scontent-ams4-1.xx&oh=dc781d23a8bbdcd458acf7c13ad110a2&oe=5F48354C," outdoor, sky, grass, outdoor and nature, mountain, sky, outdoor and nature, sky, mountain, outdoor and nature",FACEBOOK,SOCIAL_NETWORK,100002919014918
664514627023376,1794286357379525,https://www.facebook.com/groups/664514627023376/permalink/1794286357379525,2020-07-28,2020-07-31,2020-07-31,"Chiều buồn nghiêng nắng ,  Biển vắng mênh mông lang thang mình ta ...,  , ❤, Hoàng hôn Phú Quốc , ❤️,  , #, CheckinVietNam,  , #, reviewPhuQuoc",204,5,1,0,0,0,0,1,0,210,,CheckinVietNam reviewPhuQuoc,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/112317764_3065826243514523_8584601734991056384_n.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=rIWqSEGSdFwAX-L6h2S&_nc_ht=scontent-amt2-1.xx&oh=c75b6f346949771ee52945a2333df698&oe=5F47CDFE https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/114857989_3065826356847845_3488688174834780947_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=2APHYL9gkQsAX-TUKCP&_nc_ht=scontent-amt2-1.xx&oh=8972f18bee474f571eb55bbe0fe48396&oe=5F492CB8 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/109915343_3065826296847851_2240627600558678246_o.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=1PIjF5iCc00AX9BjhpP&_nc_ht=scontent-ams4-1.xx&oh=9a9f2e9b78df6a22b32ebf61a30c483d&oe=5F48C378 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/116583455_3065826373514510_1735399173582463636_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=u23TYLo7ckIAX8eGNVZ&_nc_ht=scontent-ams4-1.xx&oh=75da581731a139f600ad4c35a4158478&oe=5F49E36F," 1 person, ocean, sky, cloud, outdoor, nature and water, sky, ocean, cloud, twilight, outdoor and nature, one or more people, ocean, sky, cloud, outdoor, water and nature",FACEBOOK,SOCIAL_NETWORK,100002615310204
664514627023376,1794467184028109,https://www.facebook.com/groups/664514627023376/permalink/1794467184028109,2020-07-28,2020-07-31,2020-07-31,"KINH NGHIỆM DẠO SUỐI TIÊN PHAN THIẾT,  Dịp Nơ ghé Phan Thiết, có hỏi anh tài xế có nên ghé Suối Tiên hông, anh nói mùa này không đẹp, nên sáng đó Nơ không ghé. Nhưng đến ngày cuối ở Phan Thiết, Nơ cũng hơi hiếu kỳ, nên đã tự đi xe máy đến. Suối Tiên nằm trên trục đường Nguyễn Đình Chiểu luôn, từ Meraki, Cesar cứ chạy theo định vị, cũng không xa lắm, chỉ có vài km hà.,  Bên dưới là một số kinh nghiệm của Nơ cho chị em mình đang/sắp có chuyến PT thì chuẩn bị nè:,  , 👉,  Mặc đồ hoặc đầm ngắn: suối thường chỉ tới mắt cá chân, khá thoải mái nhưng nếu có dự định mặc đầm dài thì các nàng nên cân nhắc nha, để tránh ướt phần chân váy.,  , 👉,  Không mang vác đồ nhiều, thời gian lội khá lâu, đem nhiều sẽ dễ mệt, không thoải mái,  , 👉,  Dành thời gian nhiều, để cảm nhận nước chạy qua từng kẽ chân, thích lắm. Vừa đi vừa chụp cũng 1-2 tiếng,  , 👉,  Càng vào sâu càng đẹp, nhiều vách đá vôi chụp hình ảo ^^,  , 👉,  Đừng ngại tạo dáng xích đu, cây cối bên đường,  , 👉,  Ở đây, nếu thử ăn kem khói cũng thú vị lắm. Khói sẽ giữ được 3-4 phút, đủ chụp ảnh vui vẻ nè,  , 👉,  Những nơi có biển cảnh báo, đừng nên đứng gần, dễ sạt lỡ,  , 👉,  Cuối hành trình, có con thác nhỏ, hãy đi tới đây để trải nghiệm trọn vẹn nhất nha,  , #, review,  , #, suoitien,  , #, phanthiet,  , #, caithatno,  , #, banomevin,  , #, nuidavoi",18,0,0,0,0,0,0,0,0,18,,review suoitien phanthiet caithatno banomevin nuidavoi,https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/115855666_155333456159694_357842719709108362_o.jpg?_nc_cat=104&_nc_sid=07e735&_nc_ohc=4W7ewOwv6dUAX8YOhnj&_nc_ht=scontent-lga3-1.xx&oh=64f78e48243eec0021a2e4599aef263b&oe=5F49A3B4 https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/109758877_155333716159668_9102264100026929562_o.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=4C_QtMeDCosAX9SONQf&_nc_ht=scontent-lga3-1.xx&oh=521d31f79628b6ad39cdc51b02b3bdc1&oe=5F4A6A4F https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/109614708_155333639493009_5653612471406356376_o.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=cdu83vF32mEAX-_mTNc&_nc_ht=scontent-lga3-1.xx&oh=4569b88d109d47f472d50c6eaaf52407&oe=5F4A8AF8 https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/110155779_155333606159679_8330684167215699942_o.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=eQMwuaeZBQIAX8C-uEA&_nc_ht=scontent-lga3-1.xx&oh=641d25d9fa3f64d36d5aad33724547a7&oe=5F49D419 https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/113347875_155333552826351_1462938690147460515_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=CelAMj1oVXwAX9ka-Ln&_nc_ht=scontent-lga3-1.xx&oh=9aeff4c0ea90dab8b9647afb5fe55491&oe=5F49A9A1," sky, tree, mountain, outdoor and nature, 1 person, standing, shorts, outdoor, nature and water, 1 person, outdoor and nature, 1 person, mountain, sky, outdoor and nature",FACEBOOK,SOCIAL_NETWORK,100050491204692
664514627023376,1791063407701820,https://www.facebook.com/groups/664514627023376/permalink/1791063407701820,2020-07-25,2020-07-31,2020-07-31,"- Chào Kong, tau ngồi đây từ chiều...!,  , #, checkinvietnam,  , #, checkinGiaLai,  , #, k50",1461,49,6,30,10,0,0,3,124,1556,,checkinvietnam checkinGiaLai k50,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/110090624_3661675457193484_6910708076914120623_o.jpg?_nc_cat=100&_nc_sid=ca434c&_nc_ohc=zlZgegLbdjAAX_jAWzh&_nc_ht=scontent-ams4-1.xx&oh=466231109c00632c5a6dd61b113017e9&oe=5F492E2B,,FACEBOOK,SOCIAL_NETWORK,100000531968806
664514627023376,1790898161051678,https://www.facebook.com/groups/664514627023376/permalink/1790898161051678,2020-07-25,2020-07-31,2020-07-31,"Bản cát cát chưa bao giờ làm tui thất vọng , 🙆🏻‍♀️, 🙆🏻‍♀️, 🙆🏻‍♀️,  Sắp tới mùa lúa chín thì đẹp phải biết , ❤️,  𝐈𝐧𝐬𝐭𝐚: 𝐍𝐡𝐢𝐦𝐬𝐨𝐜13,  LỊCH TRÌNH THAM KHẢO,  Lịch trình 3n2d các bạn có thể đi 1 số điểm chính và nổi bật nhé: ,  , ❤, Ngày 1 : ,  Sáng : Nhà thờ đá , quảng trường , Sunplaza, ngồi cafe ở khách sạn MGallery view cũng rất đẹp. ,  Chiều : Ga Cáp Treo , Đồi hoa tím, Fansipan ,  , ❤, Ngày 2 : ,  Sáng : Đi Bản Cát Cát tiện uống trà sữa và check-in sân thượng Art House,  Chiều : Đi đèo Ô Quý Hồ , Cây Cô Đơn , Cầu Kính Rồng Mây ,  , ❤, Ngày 3 : ,  Dậy sớm đi Hầu Trư Ngài săn mây.,  Check in Secret Garden ( khu này cũng nhiều chỗ chụp lắm ),  Nếu còn ở thêm đến tối có thể check in cafe view đẹp ở Tả Van hay đi tắm lá thuốc ở bản Tả Phìn ..vv,  , #, CheckinVietNam,  , #, CheckinSapa,  , #, Sapa",4788,476,30,2,2,1,0,66,340,5299,,CheckinVietNam CheckinSapa Sapa,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/111127881_10207424455525352_4717119379037186779_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=o-dKtNKwbmUAX8HJZyH&_nc_ht=scontent-amt2-1.xx&oh=bb15eb969145984a6d1e4f30603d007c&oe=5F49BC34 https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/116367974_10207424458805434_2882608768331847721_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=jw-SPfv8UvkAX_vKpt3&_nc_ht=scontent-amt2-1.xx&oh=d22fb2297a31fbe84aaaedc2f5d1f3fd&oe=5F49EF7A https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/112775062_10207424455805359_1035875496619050494_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=ek5ZnaoI2XQAX8g0jUQ&_nc_ht=scontent-ams4-1.xx&oh=a282fbc276acd323fa2eab2e7a7f0785&oe=5F49CEF9 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/109675531_10207424456165368_7032712690306107646_o.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=DxtdWBOAKIkAX90z9YG&_nc_ht=scontent-ams4-1.xx&oh=0e9757f83a0dacc6f4734bee575f3b02&oe=5F48FC2F https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/113091046_10207424456925387_6174262165879567915_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=d4WEBQebsmUAX-cX-\-\1&_nc_oc=AQkrLVKVqJ1K4dVANtZc_0CWbPkmmt8xgacKi33KmmoX-pu3QgPijk7-AyH-SQfMmv4&_nc_ht=scontent-ams4-1.xx&oh=9eaae8de3cd2d9758f60186c1c94f686&oe=5F4B1C5C," 1 person, sky and outdoor, 1 person, standing, mountain, outdoor and nature, 1 person, standing and outdoor, 1 person, standing and outdoor",FACEBOOK,SOCIAL_NETWORK,1706361039
664514627023376,1792300187578142,https://www.facebook.com/groups/664514627023376/permalink/1792300187578142,2020-07-26,2020-07-31,2020-07-31,"Cảm giác được biển ôm trọn vào lòng....,  Khoe hình đi biển mùa hè của mọi người vào đây nhé,  , #, checkinvietnam,  , #, checkinkhánhhoà,  , #, checkinbìnhhưng",161,4,0,1,0,0,0,0,26,166,,checkinvietnam checkinkhánhhoà checkinbìnhhưng,https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/110123271_2513748975604729_3328794648054160815_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=Q3xs55O06joAX9LOcYO&_nc_ht=scontent-bos3-1.xx&oh=50662bb3a4f4f8c1294ebe08b996e973&oe=5F4938B1 https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/109987345_2513749012271392_271250002058302999_o.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=Fe9eu7u34rMAX8VUmL8&_nc_oc=AQmzdiQQlgxIzkcoJoOEgfASZCURLI7rS09tM9LvQhwZ5WU1tCo9ZK3AjdODPsSA94A&_nc_ht=scontent-bos3-1.xx&oh=01469e32ac1a7cb7144729cefe185949&oe=5F4A14B5 https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/110059299_2513749045604722_4572835476278473150_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=PTwJI5uNoPYAX_5ga-s&_nc_ht=scontent-bos3-1.xx&oh=dd25b9c5fd572206564e3a2919c2759a&oe=5F48110A," 1 person, outdoor, nature and water, one or more people, ocean, sky, outdoor, water and nature",FACEBOOK,SOCIAL_NETWORK,100009089539227
664514627023376,1791321857675975,https://www.facebook.com/groups/664514627023376/permalink/1791321857675975,2020-07-25,2020-07-31,2020-07-31,"Trên đường về nhà. Thấy đẹp nên chia sẻ cho cả nhà.,  Cả nhà cùng khoe ảnh hoàng hôn nơi mọi người sống nào,  Ảnh thật cảnh thật nha cả nhà, không photoshop hay chỉnh sửa. Chỉ mỗi con note pro thôi nha.,  , #, Korea,  , #, suwoncity",193,22,1,0,2,0,0,1,33,218,"수원시 영통구 망포동, Suwon, South Korea",Korea suwoncity,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/112273820_1703658286459339_5075988863546116774_o.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=JNILuG6dd8kAX8T9r2r&_nc_ht=scontent-amt2-1.xx&oh=a69bb19cc4234a167dcefd80d8421554&oe=5F494585 https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/109996628_1703658823125952_3191756124221024662_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=NXErJXy2IeYAX8M-RR1&_nc_ht=scontent-amt2-1.xx&oh=a644979adef315a7899f94c47df02869&oe=5F495655 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/115626169_1703659006459267_5723466789288203777_o.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=cHatTLwoI-UAX_PhGjd&_nc_ht=scontent-ams4-1.xx&oh=2bd1339c7b25101ad0d31f090f543faf&oe=5F493891 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/109338474_1703659263125908_1252133572823011655_o.jpg?_nc_cat=104&_nc_sid=07e735&_nc_ohc=buYZxBJ1fxcAX_Fr1Us&_nc_ht=scontent-ams4-1.xx&oh=c3ae8f4196becca83dac88b6d9434131&oe=5F49AD0C https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/111691019_1703659499792551_5061168934565749439_o.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=Cdui41He1nAAX-bwsNJ&_nc_ht=scontent-ams4-1.xx&oh=2ae435db12f7888e670b1e45f89fff5c&oe=5F482050," cloud, sky, twilight and outdoor, sky, cloud, twilight and outdoor, sky, cloud, twilight and outdoor, cloud, sky and outdoor",FACEBOOK,SOCIAL_NETWORK,100004455517504
664514627023376,1793590980782396,https://www.facebook.com/groups/664514627023376/permalink/1793590980782396,2020-07-27,2020-07-31,2020-07-31,"#, ask,  , #, xinkinhnghiem,  , #, daothevang,  Mng ai đã từng đi du lịch Đảo Thẻ Vàng-Quảng Ninh rồi cho e xin ít kn vs ạ . ,  Đến đấy thì ở ksan nào, chơi ở đâu, ăn ở đâu vs di chuyển như nào ạ ??Em cảm ơn ! , ❤️, #, ask,  , #, xinkinhnghiem,  , #, daothevang,  Mng ai đã từng đi du lịch Đảo Thẻ Vàng-Quảng Ninh rồi cho e xin ít kn vs ạ . ,  Đến đấy thì ở ksan nào, chơi ở đâu, ăn ở đâu vs di chuyển như nào ạ ??Em cảm ơn ! , ❤️",14,0,0,0,0,0,0,0,13,14,,ask xinkinhnghiem daothevang ask xinkinhnghiem daothevang,,,FACEBOOK,SOCIAL_NETWORK,100004257433917
664514627023376,1794498707358290,https://www.facebook.com/groups/664514627023376/permalink/1794498707358290,2020-07-28,2020-07-31,2020-07-31,"Đà Nẵng ơi. ,  Có thể chúng ta xa cách nhau về địa lý, nhưng trái tim bọn tớ luôn hướng về các cậu nhé! , ❤,  ,  Đà Nẵng Cố Lên , ‼️,  Việt Nam Cố Lên , ‼️,  , #, CheckinĐàNẵng,  , #, CheckinVietNam",28,3,1,0,0,0,0,0,0,32,,CheckinĐàNẵng CheckinVietNam,https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/116181962_2236680606477270_6440668794491157595_n.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=6kMYOr_AflQAX_NsZ2I&_nc_ht=scontent-lga3-1.xx&oh=03525d074191290ad8bb145624fd1a6a&oe=5F47A481 https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/116263093_2236680693143928_8820473967454203857_n.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=rqI7liZ19H0AX-zNRY_&_nc_ht=scontent-lga3-1.xx&oh=2eeb4ba02a9e10434e606a4b3d025493&oe=5F484390 https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/115931985_2236680633143934_2158320868670306426_n.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=pemZCKYjIKQAX92AKlv&_nc_ht=scontent-lga3-1.xx&oh=e4d0eaf162affb11aa7ca6a9c1eeffd5&oe=5F4833C8 https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/113830996_2236680673143930_4988973392619507683_n.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=83vJTIDgF7gAX9vaz8l&_nc_ht=scontent-lga3-1.xx&oh=16a7a6123bb34c60874fe01bd30e08e8&oe=5F4983D9 https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/116647073_2236680743143923_7143198985711153414_n.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=BmNua0hc7rAAX8v0h-n&_nc_ht=scontent-lga3-1.xx&oh=bc562e4efcc77f27ab1dbb15ca4ca9d3&oe=5F49656A," cloud, sky, outdoor and nature, mountain, cloud, sky, outdoor and nature, sky, outdoor and nature, tree, sky, plant, outdoor and nature",FACEBOOK,SOCIAL_NETWORK,100004060565287
664514627023376,1790783271063167,https://www.facebook.com/groups/664514627023376/permalink/1790783271063167,2020-07-25,2020-07-31,2020-07-31,"• An Giang.,  , https://www.instagram.com/son.chans/,  , #, checkinvietnam,  , #, checkinangiang",2308,410,25,3,3,0,0,68,108,2749,,checkinvietnam checkinangiang,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/115912725_2738643599793003_3451221231726473600_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=IlfTq5uJm98AX-Q3Ttr&_nc_ht=scontent-amt2-1.xx&oh=154d8099db483e6de5437de707ca7d28&oe=5F49E2CA https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/110100792_2738643623126334_2750352388222356408_o.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=GH2kVLxxyG0AX9GLunX&_nc_ht=scontent-amt2-1.xx&oh=f74d9f5033b39e1367c25581de776323&oe=5F4A0F17 https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/115753414_2738643699792993_3750402755498574370_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=Ktb-UX9_hRgAX8S7RXx&_nc_ht=scontent-amt2-1.xx&oh=d2769d5f4999da84b4b73dee0fc024a6&oe=5F49818E https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/109302001_2738643686459661_1505586861008452119_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=-pRP05SIMHoAX9hlYC2&_nc_ht=scontent-ams4-1.xx&oh=f6111cf59c103a5527b54d34fbb0bbd6&oe=5F480569 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/115779748_2738643763126320_6837943953675732322_o.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=xtD60XffM7EAX-sgcoV&_nc_ht=scontent-ams4-1.xx&oh=9c7f16aa60c04c17bdbcecbe34010b9b&oe=5F475542," one or more people and people sitting, 'WANDER ANGIANG', one or more people, sky, outdoor and nature, 'WANDER ANGIANG 51F-668.55', sky, tree, plant, cloud, outdoor and nature, 'WANDER ANGIANG', phone, 'WANDER ANGIANG'",FACEBOOK,SOCIAL_NETWORK,100009421706745
