group_id,post_id,link_post,public_time_post,first_collect_time_post,lastest_collect_time_post,content_text_post,number_like_post,number_love_post,number_support_post,number_haha_post,number_wow_post,number_sorry_post,number_anger_post,number_share_post,number_cmt_post,number_reaction_post,place_post,hastag_post,image_link_post,image_content_post,source_crawl_post,type_source_post,user_post
237621793368816,1008053606325627,https://www.facebook.com/groups/237621793368816/permalink/1008053606325627,2020-07-27,2020-07-31,2020-07-31,"Khẩu trang hàng 4 lớp 50k/1h,  Sỉ sll ib",57,0,0,0,0,0,0,0,81,57,,,https://scontent-syd2-1.xx.fbcdn.net/v/t1.0-9/115927563_2740827166242960_8118699678827540965_n.jpg?_nc_cat=101&_nc_sid=ca434c&_nc_ohc=rbxh-ffELOUAX8tohdq&_nc_ht=scontent-syd2-1.xx&oh=4f819cff5c29a8f6ac4ed64bca685be8&oe=5F49AFB3,,FACEBOOK,SOCIAL_NETWORK,100009471098375
1739852386045883,3397072376990534,https://www.facebook.com/groups/1739852386045883/permalink/3397072376990534,2020-07-30,2020-07-31,2020-07-31,"Khách chỉ cần ngồi nhà lên đơn thôi còn ship cứ để e lo nhé , ship quanh tp cân mọi kèo ship luôn ạ . ,  , #, CuốnTôm,  , #, CuốnThịt,  , #, CuốnMix,  , #, Kimbap,  , #, SúpGàNgôNấm,  Mời mn ăn trưa , 🥰",2,0,0,0,0,0,0,0,0,2,,CuốnTôm CuốnThịt CuốnMix Kimbap SúpGàNgôNấm,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/116482780_185856089567334_109035179024251908_n.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=oVyVuYy48gsAX_ll-io&_nc_ht=scontent-cdt1-1.xx&oh=b3c612f53906b557066a9f907aa603a0&oe=5F481E86 https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/116340345_185856106233999_7705576492751695785_n.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=OWpAn6IIzxkAX9s4slJ&_nc_ht=scontent-cdt1-1.xx&oh=b9583f47de30f97de94798c27b1d3980&oe=5F489D10, food and indoor,FACEBOOK,SOCIAL_NETWORK,100044288315713
711225992560661,1209060666110522,https://www.facebook.com/groups/711225992560661/permalink/1209060666110522,2020-07-21,2020-07-31,2020-07-31,"https://m.facebook.com/story.php?story_fbid=2690233177965264&id=100009358247825, 🦃, 🦃, 🦃, Gà đen hầm thuốc bắc nhà e lúc nào cũng có, 👉, 👉, 👉, gà đen rất tốt cho sức khỏe, cho người già & trẻ nhỏ đặc biệt rất tốt cho những người đang mang bầu & cho con bú.,  Chỉ cần alo là e hầm lun ạ, 😊, 😊, .nóng hổi vừa thổi vừa ăn.,  , 🤑, 🤑, 80k / 1 con,            150k/ 2 con,  , 🛵, 🛵, 🛵, Nhận síp trên mọi nẻo đường.,  , ☎️, ☎️, ☎️, ☎️, 0976201318,                      RẤT HÂN HẠNH ĐƯỢC PHỤC VỤ",1,0,0,0,0,0,0,0,0,1,,,https://scontent.fhel5-1.fna.fbcdn.net/v/t1.0-9/109526067_2690232997965282_4082625941668526120_n.jpg?_nc_cat=105&_nc_sid=110474&_nc_ohc=yTxHPYvaVkUAX9X5ROm&_nc_ht=scontent.fhel5-1.fna&oh=c78f6dce686b15ff2f57ba6ee42b9f9a&oe=5F495A33 https://scontent.fhel5-1.fna.fbcdn.net/v/t1.0-9/109507956_2690233034631945_8450315274675139333_n.jpg?_nc_cat=109&_nc_sid=110474&_nc_ohc=l1pyxyCh5noAX-xqmtU&_nc_ht=scontent.fhel5-1.fna&oh=6a86191d8de7fb9e9efb64e790c67c8a&oe=5F494940 https://scontent.fhel5-1.fna.fbcdn.net/v/t1.0-9/111149340_2690233057965276_8951147324568392747_n.jpg?_nc_cat=111&_nc_sid=110474&_nc_ohc=Ov5M-_7u884AX8Xzvvm&_nc_ht=scontent.fhel5-1.fna&oh=9d43c1d9f8c667d636747d5dcb6fef0f&oe=5F4A9C49 https://scontent.fhel5-1.fna.fbcdn.net/v/t1.0-9/109248384_2690233091298606_8178330352921716128_n.jpg?_nc_cat=111&_nc_sid=110474&_nc_ohc=iLamrf4LbpcAX_fgBAz&_nc_ht=scontent.fhel5-1.fna&oh=20a09330c908059b749d5a6659328a5d&oe=5F49F7CB https://scontent.fhel5-1.fna.fbcdn.net/v/t1.0-9/111466289_2690233154631933_4047703852484510144_n.jpg?_nc_cat=101&_nc_sid=110474&_nc_ohc=SyLBQtEDBTUAX9ZBMo6&_nc_ht=scontent.fhel5-1.fna&oh=68452638422ab85c22b8f932f4f53099&oe=5F49D67F," food, food, food, food",FACEBOOK,SOCIAL_NETWORK,100009358247825
237621793368816,1009964119467909,https://www.facebook.com/groups/237621793368816/permalink/1009964119467909,2020-07-29,2020-07-31,2020-07-31,Khẩu trang 4 lớp kháng khuẩn Giá đẹp,23,0,0,0,0,0,0,0,57,23,,,https://scontent-bom1-1.xx.fbcdn.net/v/t1.0-9/116076363_143903290702329_7801042875053618894_n.jpg?_nc_cat=106&_nc_sid=ca434c&_nc_ohc=zy2-VV8s6NUAX9svUKR&_nc_ht=scontent-bom1-1.xx&oh=2b4ed805177ad2b05c459453deeb3dc7&oe=5F489080,,FACEBOOK,SOCIAL_NETWORK,100052479756881
237621793368816,1011102062687448,https://www.facebook.com/groups/237621793368816/permalink/1011102062687448,2020-07-30,2020-07-31,2020-07-31,"6 triệu 1 thùng 4 lớp,  50 hộp",3,0,0,0,0,0,0,0,0,3,,,https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/116181964_165671551743021_8862864171875738093_o.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=hEIKgmCxCQgAX88W_aq&_nc_ht=scontent-cdg2-1.xx&oh=1c755b827beeddb5c4155388234c4f34&oe=5F46F772 https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/115943676_165671658409677_2738692530676638021_n.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=NlyCYXllSB8AX-eUnHR&_nc_ht=scontent-cdg2-1.xx&oh=770b670e161305de6e565ac01c06e2d9&oe=5F46FA64 https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/115774657_165671528409690_1165772217992408147_n.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=NP-BZk7IyQMAX8zHJNe&_nc_ht=scontent-cdt1-1.xx&oh=f4af36eed22ee7b1e7cb9cbaa0cc8910&oe=5F4903DA https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/109760616_165671635076346_5119659649713961079_n.jpg?_nc_cat=104&_nc_sid=07e735&_nc_ohc=zE1ADY4KsWIAX8GEvhB&_nc_ht=scontent-cdg2-1.xx&oh=66c46f5b47d63e240c11b7ac41f34d37&oe=5F4A0C6B https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/116369306_165671691743007_3344623788212565473_n.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=tWrLwS27vFwAX_B2wjU&_nc_ht=scontent-cdg2-1.xx&oh=bcef2103b6db9be08998a661363a8c55&oe=5F499FC4,"., ., one or more people, .",FACEBOOK,SOCIAL_NETWORK,100049005322935
649027869251783,693395128148390,https://www.facebook.com/groups/649027869251783/permalink/693395128148390,2020-05-29,2020-07-31,2020-07-31,"🤤, 🤤, 🤤, Ai đó mau mau cứu tui với..., 🤤, 😍, 😍,  Tham gia nhóm , Nghiện Ăn,  để chia sẻ niềm đam mê ăn uống",61,6,0,0,1,0,0,5,3,68,Nghiện Ăn,,https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/100046113_167749378071376_4925460738341863424_n.jpg?_nc_cat=111&_nc_sid=8024bb&_nc_ohc=Ivd5apTKULYAX-xv2NQ&_nc_ht=scontent-cdg2-1.xx&oh=9bfd8eb2a632b47936de9b8a842c9bfd&oe=5F46CC75 https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/101251392_167749411404706_8823237022245191680_n.jpg?_nc_cat=100&_nc_sid=8024bb&_nc_ohc=-qNSAirnd9cAX9ihUCk&_nc_ht=scontent-cdg2-1.xx&oh=3eb6af86c41d62c079d56c840a18b0a4&oe=5F496059 https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/100495132_167749461404701_7773434431125061632_n.jpg?_nc_cat=110&_nc_sid=8024bb&_nc_ohc=zbnL-qcNmU0AX8sdLVm&_nc_ht=scontent-cdt1-1.xx&oh=1622f43de528a29bb17dfb454d98070b&oe=5F48486A https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/98994581_167749508071363_162236131839049728_n.jpg?_nc_cat=110&_nc_sid=8024bb&_nc_ohc=kr5FM2L6GjsAX-ghggU&_nc_ht=scontent-cdt1-1.xx&oh=69868cfa12831cb6d2d20a93979d0f66&oe=5F499A18," food, one or more people and food, food",FACEBOOK,SOCIAL_NETWORK,100029345437167
649027869251783,693396194814950,https://www.facebook.com/groups/649027869251783/permalink/693396194814950,2020-05-29,2020-07-31,2020-07-31,"Tâm hồn ăn uống , 🤤, Ăn cua trừ cơm cũng được , 🦀, 🦀, 🦀,  Tham gia nhóm , Nghiện Ăn,  để chia sẻ niềm đam mê ăn uống",223,21,4,2,5,2,0,20,12,257,Nghiện Ăn,,https://scontent-mrs2-2.xx.fbcdn.net/v/t1.0-9/99436742_168412334671747_6015109265780375552_n.jpg?_nc_cat=101&_nc_sid=8024bb&_nc_ohc=NDVeCnMGLc0AX_ackqD&_nc_ht=scontent-mrs2-2.xx&oh=7d5d1c48538d7877566d9cae8bb572e7&oe=5F48381B https://scontent-mrs2-1.xx.fbcdn.net/v/t1.0-9/100047807_168412348005079_2013495799534583808_n.jpg?_nc_cat=104&_nc_sid=8024bb&_nc_ohc=ShlCuyu1Vx0AX8D84JY&_nc_ht=scontent-mrs2-1.xx&oh=8ea1711518a50e55dc3f789ee3bdc15d&oe=5F473EEA https://scontent-mrs2-2.xx.fbcdn.net/v/t1.0-9/100550649_168412364671744_8752607629387235328_n.jpg?_nc_cat=106&_nc_sid=8024bb&_nc_ohc=ceiOadB18mYAX_Ac2kY&_nc_ht=scontent-mrs2-2.xx&oh=2dbba505ed8814a2aed0a7bb3d78993f&oe=5F47C529 https://scontent-mrs2-1.xx.fbcdn.net/v/t1.0-9/101376088_168412388005075_3669533728859750400_n.jpg?_nc_cat=108&_nc_sid=8024bb&_nc_ohc=4Z0sxcFk6KAAX_KWm_C&_nc_ht=scontent-mrs2-1.xx&oh=303136e3eda85659b0183adf00d1829b&oe=5F47A56E," food, food, food",FACEBOOK,SOCIAL_NETWORK,100029345437167
649027869251783,694724574682112,https://www.facebook.com/groups/649027869251783/permalink/694724574682112,2020-06-01,2020-07-31,2020-07-31,"Thèm mì cay , 🤤, Một dĩa mỳ chất lượng thật sự , 🥰, 🥰, 🥰,  Tham gia nhóm , Nghiện Ăn,  để chia sẻ niềm đam mê ăn uống",172,16,1,1,2,1,0,23,5,193,Nghiện Ăn,,https://scontent-sin6-1.xx.fbcdn.net/v/t1.0-9/101204801_2608252329397618_5384894639830466560_n.jpg?_nc_cat=106&_nc_sid=8024bb&_nc_ohc=tJ18f5vzNTsAX8Aww09&_nc_ht=scontent-sin6-1.xx&oh=18620f52fb5ec9821878a09142580fda&oe=5F497641 https://scontent-sin6-2.xx.fbcdn.net/v/t1.0-9/101198066_2608252422730942_2304404573126656000_n.jpg?_nc_cat=109&_nc_sid=8024bb&_nc_ohc=_wGYhOoJ7_YAX-XFD_w&_nc_ht=scontent-sin6-2.xx&oh=678c42654b48a39a888dbfac1d144835&oe=5F48A23E https://scontent-sin6-2.xx.fbcdn.net/v/t1.0-9/100770204_2608252336064284_9067973213778083840_n.jpg?_nc_cat=109&_nc_sid=8024bb&_nc_ohc=W7hVoVCdgj0AX_iFi-Y&_nc_ht=scontent-sin6-2.xx&oh=42360ee451fc795a0c9d392ae6730d57&oe=5F476825 https://scontent-sin6-2.xx.fbcdn.net/v/t1.0-9/100042260_2608252439397607_8844384058231226368_n.jpg?_nc_cat=110&_nc_sid=8024bb&_nc_ohc=ublCPh7pOvgAX-vzNCE&_nc_ht=scontent-sin6-2.xx&oh=4911a4780f203f3d516b76f83e8d0647&oe=5F48C1E4,"Gambar mungkin berisi: makanan, Gambar mungkin berisi: makanan, Gambar mungkin berisi: makanan",FACEBOOK,SOCIAL_NETWORK,100029345437167
1661156220788437,2720279048209477,https://www.facebook.com/groups/1661156220788437/permalink/2720279048209477,2020-07-29,2020-07-31,2020-07-31,Bàn học đôi cho bé ạ,0,0,0,0,0,0,0,0,0,0,,,,,FACEBOOK,SOCIAL_NETWORK,100047834796619
237621793368816,1011103092687345,https://www.facebook.com/groups/237621793368816/permalink/1011103092687345,2020-07-30,2020-07-31,2020-07-31,"E đã sẵn sang..khách yêu an j alo cho e nhe,  , ☎️, 0972505891",0,0,0,0,0,0,0,0,0,0,,,https://scontent.fdac83-1.fna.fbcdn.net/v/t1.0-9/116431277_203902017737411_7257621405023017305_n.jpg?_nc_cat=106&_nc_sid=110474&_nc_ohc=hmJ2QTjTUYsAX9g8tqN&_nc_ht=scontent.fdac83-1.fna&oh=283f4da095bc13eb820528cf6a4f7d8c&oe=5F4795DA https://scontent.fdac83-1.fna.fbcdn.net/v/t1.0-9/116422626_203902011070745_8932025260822034396_n.jpg?_nc_cat=109&_nc_sid=110474&_nc_ohc=VxB5Y1dQCqYAX_D8888&_nc_ht=scontent.fdac83-1.fna&oh=cc9a9e645872520c8780139f1730ac5c&oe=5F471813 https://scontent.fdac83-1.fna.fbcdn.net/v/t1.0-9/116153353_203902051070741_4666654788566813606_n.jpg?_nc_cat=111&_nc_sid=110474&_nc_ohc=69yc4R4xlEoAX-BMnZU&_nc_ht=scontent.fdac83-1.fna&oh=e2427ca47c70c81f48708d1719904c90&oe=5F4A92E0 https://scontent.fdac83-1.fna.fbcdn.net/v/t1.0-9/116084920_203902067737406_7427437214239251493_n.jpg?_nc_cat=106&_nc_sid=110474&_nc_ohc=BOCbUWB-72IAX_T8jlW&_nc_ht=scontent.fdac83-1.fna&oh=33c3336338901681a5cadb049ec28a45&oe=5F48D292," food, ""FB 0972505891 Hien Vű"", food and text, food",FACEBOOK,SOCIAL_NETWORK,100007742563688
649027869251783,695273164627253,https://www.facebook.com/groups/649027869251783/permalink/695273164627253,2020-06-01,2020-07-31,2020-07-31,"Trời nóng thế này mà ăn kem bơ thì sướng phải biết , 🤤, 🤤",651,48,11,5,2,1,0,53,17,718,,,https://scontent.fcgr3-1.fna.fbcdn.net/v/t1.0-9/78103693_297809198275230_301966420298694656_n.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=abI_JjCSRT0AX8_u0-W&_nc_ht=scontent.fcgr3-1.fna&oh=f3e7d91a58f1ea39aefe9bf10b48b6eb&oe=5F47107E https://scontent.fcgr3-1.fna.fbcdn.net/v/t1.0-9/100757097_297809268275223_7244689489874911232_n.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=-Ld1evo-cA4AX8wg8u3&_nc_ht=scontent.fcgr3-1.fna&oh=769a5432d56bc01813559199be1999b3&oe=5F4885B4 https://scontent.fcgr3-1.fna.fbcdn.net/v/t1.0-9/102270021_297809311608552_5649312274184142848_n.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=yx_4NBVR1gwAX9Jsizl&_nc_ht=scontent.fcgr3-1.fna&oh=1658d31cc3bcffb7a06d67c92c1902be&oe=5F49A905 https://scontent.fcgr3-1.fna.fbcdn.net/v/t1.0-9/101625693_297809314941885_4670589025285832704_n.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=FFS-1xhh8-MAX8tU3Lg&_nc_ht=scontent.fcgr3-1.fna&oh=17480cbd42387141ac3a76ee359c1e52&oe=5F499F25 https://scontent.fcgr3-1.fna.fbcdn.net/v/t1.0-9/101259972_297809251608558_3598870680638062592_n.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=Sq0jTW8ns6QAX8gL4aB&_nc_ht=scontent.fcgr3-1.fna&oh=409c9f529f919e28da04e36512eb394c&oe=5F4AA208," drink and food, ., food, food",FACEBOOK,SOCIAL_NETWORK,100041384556510
684586655073166,1432344670297357,https://www.facebook.com/groups/684586655073166/permalink/1432344670297357,2020-04-14,2020-07-31,2020-07-31,"Đôi khi chỉ là tự dưng thèm, có CÁ CHỈ VÀNG nướng với chút tương ớt cay kèm với men bia thì...dù là 1 mình hay nhiều mình thì...bao nhiêu cũng là không đủ , 😆, 😆, ☺️,  Xin mời cả nhà mua Cá chỉ vàng nhậu đi ạ , 😘, 🍺,  , 🐠, 🍺,  , 🐟, 🍺,  nhà em có Cá chỉ vàng nhé,hàng nhà em là hàng chọn thân cá dày, ăn đậm đà ngọt thịt , 😊,  , #, cachivang,  Giá , #, 220k, /kg,         Sỉ ib e",0,0,0,0,0,0,0,0,0,0,,cachivang 220k,https://scontent.fgye5-1.fna.fbcdn.net/v/t1.0-9/92558530_2861559990734577_5655255087287631872_o.jpg?_nc_cat=107&_nc_sid=0be424&_nc_ohc=HLKcz77D4JsAX8fnEBE&_nc_ht=scontent.fgye5-1.fna&oh=3e35a1404403c658be7c89f08a9d883e&oe=5F482E7D https://scontent.fgye5-1.fna.fbcdn.net/v/t1.0-9/93847313_2861560024067907_1044668936970305536_n.jpg?_nc_cat=102&_nc_sid=0be424&_nc_ohc=CwrxisQ0elYAX_KCWo0&_nc_ht=scontent.fgye5-1.fna&oh=63bf7d70c7d342db54d4d5b464f1a0e3&oe=5F46F63D https://scontent.fgye5-1.fna.fbcdn.net/v/t1.0-9/92951294_2861560057401237_8151675283007602688_n.jpg?_nc_cat=104&_nc_sid=0be424&_nc_ohc=G3n-\-\OXPp_MAX_0lJCM&_nc_ht=scontent.fgye5-1.fna&oh=e4412637050027042a717f93abf7cf46&oe=5F4827C5," food, food",FACEBOOK,SOCIAL_NETWORK,100006418118750
684586655073166,1432342003630957,https://www.facebook.com/groups/684586655073166/permalink/1432342003630957,2020-04-14,2020-07-31,2020-07-31,"NỤC 1 NẮNG  , 🐟, 🐟,  ,     giá chỉ , #, 90k, / kg,  Có thể rán, rim, sốt, kho tiêu....,  , 💥, 💥, 💥, Mn chú ý giúp e giữa nục hấp và nục 1 nắng nhé. Nhìn thì rất giống nhau còn khi ăn mình mới biết được ạ,  , 👉, Nục hấp thì rẻ hơn ăn thịt k ngọt, bở và k có mùi thơm của cá. Nục hấp giá thị trường chỉ tầm , #, 80_85k, /kg thôi ạ. Nục hấp này là nục chết rồi được hấp sơ và cho vào cấp đông,  , 👉, Nục 1 nắng giá cao hơn chút như nhà e bán nhưng thịt cá dai và có mùi thơm. Đặc biệt hơn là cá được phơi 1 nắng rồi mới cấp đông mn nha, 👌, 👌, 👌,  Mọi người hãy là người tiêu dùng thông thái để bảo vệ sức khỏe của mình và gia đình nhé, 👍, 👍, 👍,  Mn đừng so sánh rồi ham rẻ mà mua để ảnh hưởng tới sức khỏe của chính bản thân mình và gd mình",0,0,0,0,0,0,0,0,0,0,,90k 80_85k,https://scontent.fpnh11-1.fna.fbcdn.net/v/t1.0-9/92874896_2861555554068354_2092794639714091008_n.jpg?_nc_cat=108&_nc_sid=0be424&_nc_ohc=VohmYvhZEaUAX_d2HiM&_nc_ht=scontent.fpnh11-1.fna&oh=3940d8b3708bcf1b76d9e5e4c15fe211&oe=5F492B05 https://scontent.fpnh11-1.fna.fbcdn.net/v/t1.0-9/92779712_2861555577401685_3757711194153025536_n.jpg?_nc_cat=105&_nc_sid=0be424&_nc_ohc=k0L8qPmKzxoAX8JrNJ-&_nc_ht=scontent.fpnh11-1.fna&oh=1b8c74a91030df933bfb230e86404631&oe=5F4A9162 https://scontent.fpnh11-1.fna.fbcdn.net/v/t1.0-9/92811045_2861555600735016_1168357969255989248_n.jpg?_nc_cat=108&_nc_sid=0be424&_nc_ohc=mByx4bTF0LsAX8Mu0w3&_nc_ht=scontent.fpnh11-1.fna&oh=e0f2d88455888426a35fea7038b620e8&oe=5F46FAFE," food, night, outdoor and water",FACEBOOK,SOCIAL_NETWORK,100006418118750
1739852386045883,3397067416991030,https://www.facebook.com/groups/1739852386045883/permalink/3397067416991030,2020-07-30,2020-07-31,2020-07-31,"# góc bán hàng#kvtp,  giá siêu khuyến mại ạ,  Góc tri ân khách hàng,  Giá ưu đãi ạ,  Trà sữa matxcha trân châu size 20_25_30,  Trà đào 15k size to,  10k/size bé,  Nước chanh leo 15k/1 cốc size to,  10k/1 cốc size bé,  Trà đào cam xả size to 20,  Bé 15k,  Xúc xích 10k/1 cái,  Cá viên chiên :20-25-30,  Bò viên,tôm viên xuất_20_25_30,  Xoài dầm 15_20_25,  Cóc dầm 15_20_25,  Duy nhất từ ngày 26/7 đên ngày 10/8,  Sau e về giá cũ ạ,  Các bác lên đơn e ship cho ạ,  Nắng nóng này có cốc nước giải nhiệt thi ngon tuyệt cú mèo,  Nhận ship gần 2 cốc,  Xa 5_7 cốc,  E ở thành phố thái bình,  Chân gà rút xương ,  Trộn cóc xoài,ngâm xả,sốt cay,  Hộp từ 50-60-80-100-120-150-200",0,0,0,0,0,0,0,0,0,0,,,,,FACEBOOK,SOCIAL_NETWORK,100046959165895
684586655073166,1432344566964034,https://www.facebook.com/groups/684586655073166/permalink/1432344566964034,2020-04-14,2020-07-31,2020-07-31,"🐓, Khô gà lá chanh , 🐓,  nhìn thôi đã muốn ăn rồi.,      Lẻ  , #, 20k, /lạng,        Sỉ sll giá siêu yêu,  Khô gà xé cay là món ăn vặt hấp dẫn ngon mê ly đang trở nên sốt hàng trên thị trường.,  ✓Từ các chị em văn phòng,  ✓Các bạn học sinh sinh viên,  ✓Đến các anh chàng thích lai rai cùng bạn bè,  , 👉, Hay cả các em nhỏ. Với 100% thịt GÀ TƯƠI + Ớt khô nguyên trái -> được tẩm ướp với gia vị sau đó đem sấy khô tạo nên khô gà xé cay hương vị mằn mặn, ngọt ngọt, cay cay, dai dai…thơm ngon vô cùng tuyệt vời, tuy lạ mà quen, ăn 1 lần là nhớ mãi..,  -, 👉, Có thể dùng trực tiếp khô gà khi xem phim, tán gẫu với bạn bè; lai rai với vài lon bia ướp lạnh cùng chiến hữu; trộn với bánh tráng hoặc là ăn kèm với cơm, bánh mì, cháo trắng, xôi nếp… cũng vô cùng tuyệt vời,  -\-\Và sản phẩm có bao bì đẹp, thích hợp làm quà tặng chắc chắn sẽ trở thành món quà tết vô cùng ý nghĩa cho người thân và bạn bè...,  Hãy cùng thưởng thức Khô gà xé cay ăn và cảm nhận nhé.",0,0,0,0,0,0,0,0,0,0,,,https://scontent.fsub8-1.fna.fbcdn.net/v/t1.0-9/93116301_2861557284068181_2501628629545385984_n.jpg?_nc_cat=111&_nc_sid=0be424&_nc_ohc=QwTUt2uQaFUAX9-TuxB&_nc_ht=scontent.fsub8-1.fna&oh=88f862d12da972c8536b01ec98d67ab4&oe=5F485634 https://scontent.fsub8-1.fna.fbcdn.net/v/t1.0-9/93616967_2861557337401509_4836521590663413760_n.jpg?_nc_cat=100&_nc_sid=0be424&_nc_ohc=fZmzvEpWegMAX8BpgWA&_nc_ht=scontent.fsub8-1.fna&oh=c723ea3f6c1edd1460790d9286fe81a9&oe=5F46CF61 https://scontent.fsub8-1.fna.fbcdn.net/v/t1.0-9/92792222_2861557367401506_1781877580584976384_n.jpg?_nc_cat=107&_nc_sid=0be424&_nc_ohc=oFb9YIOUAC0AX-gjvOn&_nc_ht=scontent.fsub8-1.fna&oh=546414f5d23bb5dbb99993689a69cea3&oe=5F499C3D,"Gambar mungkin berisi: makanan, Gambar mungkin berisi: makanan",FACEBOOK,SOCIAL_NETWORK,100006418118750
1739852386045883,3397067360324369,https://www.facebook.com/groups/1739852386045883/permalink/3397067360324369,2020-07-30,2020-07-31,2020-07-31,"# góc bán hàng#kvtp,  giá siêu khuyến mại ạ,  Góc tri ân khách hàng,  Giá ưu đãi ạ,  Trà sữa matxcha trân châu size 20_25_30,  Trà đào 15k size to,  10k/size bé,  Nước chanh leo 15k/1 cốc size to,  10k/1 cốc size bé,  Trà đào cam xả size to 20,  Bé 15k,  Xúc xích 10k/1 cái,  Cá viên chiên :20-25-30,  Bò viên,tôm viên xuất_20_25_30,  Xoài dầm 15_20_25,  Cóc dầm 15_20_25,  Duy nhất từ ngày 26/7 đên ngày 10/8,  Sau e về giá cũ ạ,  Các bác lên đơn e ship cho ạ,  Nắng nóng này có cốc nước giải nhiệt thi ngon tuyệt cú mèo,  Nhận ship gần 2 cốc,  Xa 5_7 cốc,  E ở thành phố thái bình,  Chân gà rút xương ,  Trộn cóc xoài,ngâm xả,sốt cay,  Hộp từ 50-60-80-100-120-150-200",0,0,0,0,0,0,0,0,0,0,,,,,FACEBOOK,SOCIAL_NETWORK,100046959165895
649027869251783,693196701501566,https://www.facebook.com/groups/649027869251783/permalink/693196701501566,2020-05-29,2020-07-31,2020-07-31,"Thèm, 🤤",511,49,12,2,2,3,0,77,14,579,,,https://scontent.fblr11-1.fna.fbcdn.net/v/t1.0-9/101139437_143519277290719_4177771141869338624_n.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=cn5sZF6uz3AAX_Tl36o&_nc_ht=scontent.fblr11-1.fna&oh=f20bc60116b3fda076548a41a79a56f5&oe=5F494386 https://scontent.fblr11-1.fna.fbcdn.net/v/t1.0-9/99008584_143519293957384_6209613607173357568_n.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=0XLBJc_4nHkAX8L1B5W&_nc_ht=scontent.fblr11-1.fna&oh=eb81a03010e239f5d4d84c5a2c90dfb0&oe=5F484EB5 https://scontent.fblr11-1.fna.fbcdn.net/v/t1.0-9/100503331_143519310624049_179276839787692032_n.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=0zJ2EZVqknsAX8nB398&_nc_ht=scontent.fblr11-1.fna&oh=ddb136a55cce13edacc2d9833b78304a&oe=5F4AACAD https://scontent.fblr11-1.fna.fbcdn.net/v/t1.0-9/100061903_143519330624047_3421591662067974144_n.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=AjP1188ZINoAX_bM1K2&_nc_ht=scontent.fblr11-1.fna&oh=e647a5c62d8cbb8f209208ed6bf03a68&oe=5F48AD1B https://scontent.fblr11-1.fna.fbcdn.net/v/t1.0-9/100972975_143519347290712_5178763203491921920_n.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=RRl4V-_Oor4AX_OsMMM&_nc_ht=scontent.fblr11-1.fna&oh=3c7475f571df9d95147b51a39cc2d41a&oe=5F471112," food, food, dessert and food, food",FACEBOOK,SOCIAL_NETWORK,100048979430165
